"REMNUM","REMFEC","USUCOD","ESTCOD","VENCOD","REMPED","REMFACNUM","CLICOD","REMPAGNUM","REMLIQNUM","REMDES","REMFACLET","REMEMI","REMFACPV"," ","","","","","","",""
"12354","20200908","1","Q","4","0","0","1443","8060","0","0","","E","NaN","","","","","","","",""
"0","20200908","1","S","4","0","0","1471","0","0","0","","E","NaN","","","","","","","",""
"12355","20200908","1","Q","4","0","0","1471","8058","0","0","","E","NaN","","","","","","","",""
"0","20200908","1","S","4","0","0","1877","0","0","0","","E","NaN","","","","","","","",""
"0","20200908","1","S","4","0","0","1877","0","0","0","","E","NaN","","","","","","","",""
"12356","20200908","1","Q","4","0","0","1877","7991","0","0","","E","NaN","","","","","","","",""
"0","20200908","1","S","143","0","0","1145","0","0","0","","E","NaN","","","","","","","",""
"12357","20200908","1","Q","143","0","0","1145","7985","0","882","","E","NaN","","","","","","","",""
"0","20200909","1","S","4","0","0","1571","0","0","0","","E","NaN","","","","","","","",""
"12358","20200909","1","Q","4","0","0","1571","8071","0","0","","E","NaN","","","","","","","",""
"0","20200909","1","S","144","0","0","168","0","0","0","","E","NaN","","","","","","","",""
"12359","20200909","1","Q","144","0","0","168","8015","0","1272.88","","E","NaN","","","","","","","",""
"0","20200909","1","S","144","0","0","1864","0","0","0","","E","NaN","","","","","","","",""
"12360","20200909","1","Q","144","0","0","1864","7997","0","0","","E","NaN","","","","","","","",""
"0","20200909","1","S","112","0","0","647","0","0","0","","E","NaN","","","","","","","",""
"12361","20200909","1","S","112","0","0","647","0","0","0","","E","NaN","","","","","","","",""
"0","20200909","1","S","143","0","0","1883","0","0","0","","E","NaN","","","","","","","",""
"12362","20200909","1","S","143","0","0","1883","0","0","0","","E","NaN","","","","","","","",""
"0","20200909","1","S","144","0","0","1866","0","0","0","","E","NaN","","","","","","","",""
"12363","20200909","1","Q","144","0","0","1866","8002","0","858.58","","E","NaN","","","","","","","",""
"0","20200909","1","S","144","0","0","1692","0","0","0","","E","NaN","","","","","","","",""
"12364","20200909","1","Q","144","0","0","1692","7987","0","0","","E","NaN","","","","","","","",""
"0","20200909","1","S","20","0","0","188","0","0","0","","E","NaN","","","","","","","",""
"12365","20200909","1","Q","20","0","0","188","8095","0","0","","E","NaN","","","","","","","",""
"0","20200909","1","S","4","0","0","1471","0","0","0","","E","NaN","","","","","","","",""
"0","20200909","1","S","4","0","0","1695","0","0","0","","E","NaN","","","","","","","",""
"12366","20200909","1","Q","4","0","0","1695","7992","0","781.2","","E","NaN","","","","","","","",""
"0","20200909","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12367","20200909","1","Q","4","0","0","1238","8153","0","0","","E","NaN","","","","","","","",""
"0","20200909","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12368","20200909","1","Q","4","0","0","1443","8060","0","0","","E","NaN","","","","","","","",""
"0","20200910","1","S","4","0","0","1221","0","0","0","","E","NaN","","","","","","","",""
"12369","20200910","1","Q","4","0","0","1221","7999","0","93","","E","NaN","","","","","","","",""
"0","20200910","1","S","25","0","0","1065","0","0","0","","E","NaN","","","","","","","",""
"12370","20200910","1","A","25","0","0","1065","0","0","0","","E","NaN","","","","","","","",""
"0","20200910","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12371","20200910","1","Q","4","0","0","1443","8060","0","0","","E","NaN","","","","","","","",""
"0","20200910","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12372","20200910","1","Q","4","0","0","1238","8153","0","0","","E","NaN","","","","","","","",""
"0","20200910","1","S","4","0","0","628","0","0","0","","E","NaN","","","","","","","",""
"0","20200910","1","S","4","0","0","628","0","0","0","","E","NaN","","","","","","","",""
"12373","20200910","1","Q","4","0","0","628","8003","0","877.06","","E","NaN","","","","","","","",""
"0","20200911","1","S","20","0","0","188","0","0","0","","E","NaN","","","","","","","",""
"12374","20200911","1","Q","20","0","0","188","8148","0","0","","E","NaN","","","","","","","",""
"0","20200911","1","S","20","0","0","188","0","0","0","","E","NaN","","","","","","","",""
"12375","20200911","1","Q","20","0","0","188","8148","0","0","","E","NaN","","","","","","","",""
"0","20200911","1","S","20","0","0","188","0","0","0","","E","NaN","","","","","","","",""
"12376","20200911","1","Q","20","0","0","188","8148","0","0","","E","NaN","","","","","","","",""
"0","20200911","1","S","20","0","0","188","0","0","0","","E","NaN","","","","","","","",""
"12377","20200911","1","Q","20","0","0","188","8148","0","0","","E","NaN","","","","","","","",""
"0","20200911","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12378","20200911","1","Q","4","0","0","1443","8060","0","0","","E","NaN","","","","","","","",""
"0","20200911","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12379","20200911","1","Q","4","0","0","1238","8059","0","0","","E","NaN","","","","","","","",""
"0","20200911","1","S","4","0","0","33","0","0","0","","E","NaN","","","","","","","",""
"12380","20200911","1","Q","4","0","0","33","8021","0","219.5","","E","NaN","","","","","","","",""
"0","20200911","1","S","4","0","0","1881","0","0","0","","E","NaN","","","","","","","",""
"12381","20200911","1","Q","4","0","0","1881","8005","0","0","","E","NaN","","","","","","","",""
"0","20200914","1","S","146","0","0","1231","0","0","0","","E","NaN","","","","","","","",""
"12382","20200914","1","Q","146","0","0","1231","8062","0","0","","E","NaN","","","","","","","",""
"0","20200914","1","S","4","0","0","37","0","0","0","","E","NaN","","","","","","","",""
"12383","20200914","1","S","4","0","0","37","0","0","0","","E","NaN","","","","","","","",""
"0","20200914","1","S","143","0","0","1761","0","0","0","","E","NaN","","","","","","","",""
"12384","20200914","1","Q","143","0","0","1761","8007","0","0","","E","NaN","","","","","","","",""
"0","20200914","1","S","4","0","0","1499","0","0","0","","E","NaN","","","","","","","",""
"12385","20200914","1","Q","4","0","0","1499","8052","0","0","","E","NaN","","","","","","","",""
"0","20200914","1","S","4","0","0","1","0","0","0","","E","NaN","","","","","","","",""
"0","20200914","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12386","20200914","1","Q","4","0","0","1238","8059","0","0","","E","NaN","","","","","","","",""
"0","20200914","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12387","20200914","1","Q","4","0","0","1443","8060","0","0","","E","NaN","","","","","","","",""
"0","20200914","1","S","4","0","0","1729","0","0","0","","E","NaN","","","","","","","",""
"12388","20200914","1","Q","4","0","0","1729","8006","0","0","","E","NaN","","","","","","","",""
"0","20200914","1","S","4","0","0","1721","0","0","0","","E","NaN","","","","","","","",""
"12389","20200914","1","S","4","0","0","1721","0","0","0","","E","NaN","","","","","","","",""
"0","20200914","1","S","4","0","0","1874","0","0","0","","E","NaN","","","","","","","",""
"12390","20200914","1","Q","4","0","0","1874","8017","0","789.98","","E","NaN","","","","","","","",""
"0","20200914","1","S","4","0","0","409","0","0","0","","E","NaN","","","","","","","",""
"12391","20200914","1","Q","4","0","0","409","8123","0","0","","E","NaN","","","","","","","",""
"0","20200915","1","S","4","0","0","1","0","0","0","","E","NaN","","","","","","","",""
"0","20200915","1","S","4","0","0","1876","0","0","0","","E","NaN","","","","","","","",""
"12392","20200915","1","Q","4","0","0","1876","8008","0","1202.81","","E","NaN","","","","","","","",""
"0","20200915","1","S","145","0","0","209","0","0","0","","E","NaN","","","","","","","",""
"12393","20200915","1","Q","145","0","0","209","8028","0","0","","E","NaN","","","","","","","",""
"0","20200915","1","S","4","0","0","1708","0","0","0","","E","NaN","","","","","","","",""
"12394","20200915","1","Q","4","0","0","1708","8111","0","0","","E","NaN","","","","","","","",""
"0","20200915","1","S","4","0","0","1884","0","0","0","","E","NaN","","","","","","","",""
"0","20200915","1","S","4","0","0","1885","0","0","0","","E","NaN","","","","","","","",""
"12395","20200915","1","Q","4","0","0","1885","8011","0","721.49","","E","NaN","","","","","","","",""
"0","20200915","1","S","4","0","0","1886","0","0","0","","E","NaN","","","","","","","",""
"12396","20200915","1","Q","4","0","0","1886","8010","0","1620.58","","E","NaN","","","","","","","",""
"0","20200915","1","S","4","0","0","1471","0","0","0","","E","NaN","","","","","","","",""
"12397","20200915","1","Q","4","0","0","1471","8058","0","0","","E","NaN","","","","","","","",""
"0","20200915","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12398","20200915","1","Q","4","0","0","1238","8059","0","0","","E","NaN","","","","","","","",""
"0","20200915","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12399","20200915","1","Q","4","0","0","1443","8060","0","0","","E","NaN","","","","","","","",""
"0","20200915","1","S","4","0","0","1729","0","0","0","","E","NaN","","","","","","","",""
"0","20200915","1","S","4","0","0","1887","0","0","0","","E","NaN","","","","","","","",""
"12400","20200915","1","Q","4","0","0","1887","8016","0","4345.25","","E","NaN","","","","","","","",""
"0","20200916","1","S","4","0","0","1815","0","0","0","","E","NaN","","","","","","","",""
"12401","20200916","1","Q","4","0","0","1815","8013","0","0","","E","NaN","","","","","","","",""
"0","20200916","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12402","20200916","1","Q","4","0","0","1443","8060","0","0","","E","NaN","","","","","","","",""
"0","20200916","1","S","142","0","0","1636","0","0","0","","E","NaN","","","","","","","",""
"12403","20200916","1","S","142","0","0","1636","0","0","0","","E","NaN","","","","","","","",""
"0","20200917","1","S","4","0","0","1888","0","0","0","","E","NaN","","","","","","","",""
"12404","20200917","1","Q","4","0","0","1888","8022","0","965.66","","E","NaN","","","","","","","",""
"0","20200917","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12405","20200917","1","Q","4","0","0","1443","8060","0","0","","E","NaN","","","","","","","",""
"0","20200917","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12406","20200917","1","Q","4","0","0","1238","8059","0","0","","E","NaN","","","","","","","",""
"0","20200918","1","S","143","0","0","1547","0","0","0","","E","NaN","","","","","","","",""
"12407","20200918","1","S","143","0","0","1547","0","0","0","","E","NaN","","","","","","","",""
"0","20200918","1","S","4","0","0","1889","0","0","0","","E","NaN","","","","","","","",""
"12408","20200918","1","S","4","0","0","1889","0","0","567.36","","E","NaN","","","","","","","",""
"0","20200918","1","S","4","0","0","1471","0","0","0","","E","NaN","","","","","","","",""
"12409","20200918","1","Q","4","0","0","1471","8058","0","0","","E","NaN","","","","","","","",""
"0","20200918","1","S","144","0","0","1857","0","0","0","","E","NaN","","","","","","","",""
"12410","20200918","1","Q","144","0","0","1857","8026","0","0","","E","NaN","","","","","","","",""
"0","20200918","1","S","4","0","0","1881","0","0","0","","E","NaN","","","","","","","",""
"12411","20200918","1","Q","4","0","0","1881","8034","0","0","","E","NaN","","","","","","","",""
"0","20200918","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12412","20200918","1","Q","4","0","0","1443","8060","0","0","","E","NaN","","","","","","","",""
"0","20200918","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12413","20200918","1","Q","4","0","0","1238","8059","0","0","","E","NaN","","","","","","","",""
"0","20200921","1","S","112","0","0","1801","0","0","0","","E","NaN","","","","","","","",""
"12414","20200921","1","S","112","0","0","1801","0","0","0","","E","NaN","","","","","","","",""
"0","20200921","1","S","4","0","0","37","0","0","0","","E","NaN","","","","","","","",""
"12415","20200921","1","S","4","0","0","37","0","0","0","","E","NaN","","","","","","","",""
"0","20200921","1","S","4","0","0","48","0","0","0","","E","NaN","","","","","","","",""
"12416","20200921","1","Q","4","0","0","48","8031","0","0","","E","NaN","","","","","","","",""
"0","20200921","1","S","122","0","0","888","0","0","0","","E","NaN","","","","","","","",""
"12417","20200921","1","S","122","0","0","888","0","0","0","","E","NaN","","","","","","","",""
"0","20200921","1","S","144","0","0","1890","0","0","0","","E","NaN","","","","","","","",""
"12418","20200921","1","Q","144","0","0","1890","8033","0","0","","E","NaN","","","","","","","",""
"0","20200921","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12419","20200921","1","Q","4","0","0","1443","8060","0","0","","E","NaN","","","","","","","",""
"0","20200921","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12420","20200921","1","Q","4","0","0","1238","8059","0","0","","E","NaN","","","","","","","",""
"1","20200922","1","S","25","0","0","493","0","0","0","","E","NaN","","","","","","","",""
"12421","20200922","1","S","25","0","0","493","0","0","0","","E","NaN","","","","","","","",""
"1","20200922","1","A","25","0","0","696","0","0","0","","E","NaN","","","","","","","",""
"0","20200922","1","S","4","0","0","1","0","0","0","","E","NaN","","","","","","","",""
"12424","20200922","1","A","4","0","0","1","0","0","0","","E","NaN","","","","","","","",""
"0","20200922","1","S","4","0","0","1","0","0","0","","E","NaN","","","","","","","",""
"0","20200923","1","S","4","0","0","1729","0","0","0","","E","NaN","","","","","","","",""
"12425","20200923","1","Q","4","0","0","1729","8037","0","0","","E","NaN","","","","","","","",""
"0","20200923","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12426","20200923","1","Q","4","0","0","1443","8060","0","0","","E","NaN","","","","","","","",""
"0","20200923","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12427","20200923","1","Q","4","0","0","1238","8059","0","0","","E","NaN","","","","","","","",""
"0","20200923","1","S","4","0","0","1868","0","0","0","","E","NaN","","","","","","","",""
"12428","20200923","1","Q","4","0","0","1868","8043","0","0","","E","NaN","","","","","","","",""
"0","20200923","1","S","144","0","0","1756","0","0","0","","E","NaN","","","","","","","",""
"12429","20200923","1","Q","144","0","0","1756","8038","0","0","","E","NaN","","","","","","","",""
"0","20200923","1","S","4","0","0","33","0","0","0","","E","NaN","","","","","","","",""
"12430","20200923","1","Q","4","0","0","33","8102","0","1602.79","","E","NaN","","","","","","","",""
"0","20200923","1","S","25","0","0","696","0","0","0","","E","NaN","","","","","","","",""
"12431","20200923","1","S","25","0","0","696","0","0","0","","E","NaN","","","","","","","",""
"0","20200923","1","S","144","0","0","1854","0","0","0","","E","NaN","","","","","","","",""
"12432","20200923","1","Q","144","0","0","1854","8041","0","0","","E","NaN","","","","","","","",""
"0","20200923","1","S","4","0","0","1","0","0","0","","E","NaN","","","","","","","",""
"12433","20200923","1","Q","4","0","0","1","8042","0","0","","E","NaN","","","","","","","",""
"0","20200923","1","S","4","0","0","628","0","0","0","","E","NaN","","","","","","","",""
"12434","20200923","1","S","4","0","0","628","0","0","689.25","","E","NaN","","","","","","","",""
"0","20200923","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12435","20200923","1","Q","4","0","0","1443","8060","0","0","","E","NaN","","","","","","","",""
"0","20200924","1","S","103","0","0","547","0","0","0","","E","NaN","","","","","","","",""
"12436","20200924","1","S","103","0","0","547","0","0","0","","E","NaN","","","","","","","",""
"0","20200924","1","S","4","0","0","1471","0","0","0","","E","NaN","","","","","","","",""
"12437","20200924","1","Q","4","0","0","1471","8058","0","0","","E","NaN","","","","","","","",""
"0","20200924","1","S","4","0","0","1795","0","0","0","","E","NaN","","","","","","","",""
"12438","20200924","1","Q","4","0","0","1795","8051","0","1040","","E","NaN","","","","","","","",""
"0","20200924","1","S","4","0","0","1482","0","0","0","","E","NaN","","","","","","","",""
"0","20200924","1","S","4","0","0","1482","0","0","0","","E","NaN","","","","","","","",""
"12439","20200924","1","S","4","0","0","1482","0","0","0","","E","NaN","","","","","","","",""
"0","20200924","1","S","145","0","0","946","0","0","0","","E","NaN","","","","","","","",""
"12440","20200924","1","Q","145","0","0","946","8118","0","0","","E","NaN","","","","","","","",""
"0","20200924","1","S","145","0","0","946","0","0","0","","E","NaN","","","","","","","",""
"12441","20200924","1","Q","145","0","0","946","8118","0","0","","E","NaN","","","","","","","",""
"0","20200924","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12442","20200924","1","Q","4","0","0","1238","8059","0","0","","E","NaN","","","","","","","",""
"0","20200925","1","S","4","0","0","1485","0","0","0","","E","NaN","","","","","","","",""
"12443","20200925","1","Q","4","0","0","1485","8143","0","662","","E","NaN","","","","","","","",""
"0","20200925","1","S","4","0","0","1278","0","0","0","","E","NaN","","","","","","","",""
"12444","20200925","1","S","4","0","0","1278","0","0","0","","E","NaN","","","","","","","",""
"0","20200925","1","S","4","0","0","1471","0","0","0","","E","NaN","","","","","","","",""
"12445","20200925","1","Q","4","0","0","1471","8058","0","0","","E","NaN","","","","","","","",""
"0","20200925","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12446","20200925","1","Q","4","0","0","1443","8060","0","0","","E","NaN","","","","","","","",""
"0","20200925","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12447","20200925","1","Q","4","0","0","1238","8059","0","0","","E","NaN","","","","","","","",""
"0","20200929","1","S","144","0","0","1890","0","0","0","","E","NaN","","","","","","","",""
"12448","20200929","1","Q","144","0","0","1890","8050","0","0","","E","NaN","","","","","","","",""
"0","20200929","1","S","144","0","0","1892","0","0","0","","E","NaN","","","","","","","",""
"12449","20200929","1","Q","144","0","0","1892","8078","0","0","","E","NaN","","","","","","","",""
"0","20200929","1","S","4","0","0","1222","0","0","0","","E","NaN","","","","","","","",""
"12450","20200929","1","Q","4","0","0","1222","8055","0","0","","E","NaN","","","","","","","",""
"0","20200929","1","S","4","0","0","37","0","0","0","","E","NaN","","","","","","","",""
"12451","20200929","1","S","4","0","0","37","0","0","0","","E","NaN","","","","","","","",""
"0","20200929","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12452","20200929","1","Q","4","0","0","1443","8060","0","0","","E","NaN","","","","","","","",""
"0","20200929","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12453","20200929","1","Q","4","0","0","1238","8059","0","0","","E","NaN","","","","","","","",""
"0","20200929","1","S","4","0","0","1881","0","0","0","","E","NaN","","","","","","","",""
"12454","20200929","1","Q","4","0","0","1881","8057","0","0","","E","NaN","","","","","","","",""
"0","20200929","1","S","4","0","0","942","0","0","0","","E","NaN","","","","","","","",""
"12455","20200929","1","Q","4","0","0","942","8136","0","0","","E","NaN","","","","","","","",""
"0","20200930","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12456","20200930","1","Q","4","0","0","1238","8059","0","0","","E","NaN","","","","","","","",""
"0","20200930","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12457","20200930","1","Q","4","0","0","1443","8060","0","0","","E","NaN","","","","","","","",""
"0","20200930","1","S","145","0","0","580","0","0","0","","E","NaN","","","","","","","",""
"12458","20200930","1","S","145","0","0","580","0","0","0","","E","NaN","","","","","","","",""
"0","20200930","1","S","4","0","0","185","0","0","0","","E","NaN","","","","","","","",""
"12459","20200930","1","Q","4","0","0","185","8106","0","0","","E","NaN","","","","","","","",""
"0","20200930","1","S","146","0","0","1255","0","0","0","","E","NaN","","","","","","","",""
"0","20201001","1","S","4","0","0","1758","0","0","0","","E","NaN","","","","","","","",""
"12460","20201001","1","Q","4","0","0","1758","8056","0","1493.03","","E","NaN","","","","","","","",""
"0","20201001","1","S","146","0","0","1255","0","0","0","","E","NaN","","","","","","","",""
"12461","20201001","1","Q","146","0","0","1255","8092","0","0","","E","NaN","","","","","","","",""
"0","20201001","1","S","146","0","0","1255","0","0","0","","E","NaN","","","","","","","",""
"12462","20201001","1","Q","146","0","0","1255","8092","0","0","","E","NaN","","","","","","","",""
"0","20201001","1","S","4","0","0","1053","0","0","0","","E","NaN","","","","","","","",""
"0","20201001","1","S","4","0","0","1053","0","0","0","","E","NaN","","","","","","","",""
"12463","20201001","1","Q","4","0","0","1053","8063","0","0","","E","NaN","","","","","","","",""
"0","20201001","1","S","122","0","0","1207","0","0","0","","E","NaN","","","","","","","",""
"12464","20201001","1","S","122","0","0","1207","0","0","0","","E","NaN","","","","","","","",""
"0","20201001","1","S","4","0","0","1221","0","0","0","","E","NaN","","","","","","","",""
"12465","20201001","1","Q","4","0","0","1221","8054","0","202.5","","E","NaN","","","","","","","",""
"0","20201001","1","S","143","0","0","1804","0","0","0","","E","NaN","","","","","","","",""
"12466","20201001","1","S","143","0","0","1804","0","0","0","","E","NaN","","","","","","","",""
"0","20201001","1","S","143","0","0","1804","0","0","0","","E","NaN","","","","","","","",""
"12467","20201001","1","S","143","0","0","1804","0","0","0","","E","NaN","","","","","","","",""
"0","20201001","1","S","143","0","0","1547","0","0","0","","E","NaN","","","","","","","",""
"12468","20201001","1","S","143","0","0","1547","0","0","0","","E","NaN","","","","","","","",""
"0","20201001","1","S","4","0","0","1856","0","0","0","","E","NaN","","","","","","","",""
"12469","20201001","1","Q","4","0","0","1856","8072","0","1808.32","","E","NaN","","","","","","","",""
"0","20201001","1","S","25","0","0","1169","0","0","0","","E","NaN","","","","","","","",""
"12470","20201001","1","S","25","0","0","1169","0","0","0","","E","NaN","","","","","","","",""
"0","20201002","1","S","4","0","0","1221","0","0","0","","E","NaN","","","","","","","",""
"12471","20201002","1","Q","4","0","0","1221","8064","0","1908.4","","E","NaN","","","","","","","",""
"0","20201002","1","S","144","0","0","1894","0","0","0","","E","NaN","","","","","","","",""
"12472","20201002","1","Q","144","0","0","1894","8079","0","0","","E","NaN","","","","","","","",""
"0","20201002","1","S","4","0","0","1333","0","0","0","","E","NaN","","","","","","","",""
"12473","20201002","1","Q","4","0","0","1333","8065","0","0","","E","NaN","","","","","","","",""
"0","20201002","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12474","20201002","1","Q","4","0","0","1238","8152","0","0","","E","NaN","","","","","","","",""
"0","20201002","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12475","20201002","1","Q","4","0","0","1443","8154","0","0","","E","NaN","","","","","","","",""
"0","20201002","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12476","20201002","1","Q","4","0","0","1443","8154","0","0","","E","NaN","","","","","","","",""
"0","20201002","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12477","20201002","1","Q","4","0","0","1238","8152","0","0","","E","NaN","","","","","","","",""
"0","20201005","1","S","4","0","0","1471","0","0","0","","E","NaN","","","","","","","",""
"12478","20201005","1","Q","4","0","0","1471","8151","0","0","","E","NaN","","","","","","","",""
"0","20201005","1","S","4","0","0","1499","0","0","0","","E","NaN","","","","","","","",""
"12479","20201005","1","Q","4","0","0","1499","8156","0","0","","E","NaN","","","","","","","",""
"0","20201005","1","S","20","0","0","758","0","0","0","","E","NaN","","","","","","","",""
"12480","20201005","1","S","20","0","0","758","0","0","0","","E","NaN","","","","","","","",""
"0","20201005","1","S","4","0","0","37","0","0","0","","E","NaN","","","","","","","",""
"12481","20201005","1","S","4","0","0","37","0","0","0","","E","NaN","","","","","","","",""
"0","20201005","1","S","4","0","0","1889","0","0","0","","E","NaN","","","","","","","",""
"12482","20201005","1","S","4","0","0","1889","0","0","0","","E","NaN","","","","","","","",""
"0","20201005","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12483","20201005","1","Q","4","0","0","1443","8154","0","0","","E","NaN","","","","","","","",""
"0","20201005","1","S","4","0","0","1571","0","0","0","","E","NaN","","","","","","","",""
"12484","20201005","1","S","4","0","0","1571","0","0","0","","E","NaN","","","","","","","",""
"0","20201006","1","S","4","0","0","1","0","0","0","","E","NaN","","","","","","","",""
"0","20201006","1","S","4","0","0","1","0","0","0","","E","NaN","","","","","","","",""
"0","20201006","1","S","4","0","0","1881","0","0","0","","E","NaN","","","","","","","",""
"12485","20201006","1","Q","4","0","0","1881","8073","0","0","","E","NaN","","","","","","","",""
"0","20201006","1","S","103","0","0","1172","0","0","0","","E","NaN","","","","","","","",""
"12486","20201006","1","S","103","0","0","1172","0","0","0","","E","NaN","","","","","","","",""
"0","20201006","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12487","20201006","1","Q","4","0","0","1238","8152","0","0","","E","NaN","","","","","","","",""
"0","20201006","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12488","20201006","1","Q","4","0","0","1443","8154","0","0","","E","NaN","","","","","","","",""
"0","20201007","1","S","104","0","0","1713","0","0","0","","E","NaN","","","","","","","",""
"12489","20201007","1","Q","104","0","0","1713","8112","0","0","","E","NaN","","","","","","","",""
"0","20201007","1","S","4","0","0","818","0","0","0","","E","NaN","","","","","","","",""
"0","20201007","1","S","4","0","0","818","0","0","0","","E","NaN","","","","","","","",""
"12490","20201007","1","S","4","0","0","818","0","0","0","","E","NaN","","","","","","","",""
"0","20201007","1","S","4","0","0","1471","0","0","0","","E","NaN","","","","","","","",""
"0","20201007","1","S","4","0","0","1471","0","0","0","","E","NaN","","","","","","","",""
"12491","20201007","1","Q","4","0","0","1471","8151","0","0","","E","NaN","","","","","","","",""
"0","20201007","1","S","143","0","0","1145","0","0","0","","E","NaN","","","","","","","",""
"0","20201007","1","S","143","0","0","1145","0","0","0","","E","NaN","","","","","","","",""
"12492","20201007","1","Q","143","0","0","1145","8080","0","756","","E","NaN","","","","","","","",""
"0","20201007","1","S","4","0","0","1735","0","0","0","","E","NaN","","","","","","","",""
"12493","20201007","1","Q","4","0","0","1735","8075","0","0","","E","NaN","","","","","","","",""
"0","20201007","1","S","146","0","0","262","0","0","0","","E","NaN","","","","","","","",""
"12494","20201007","1","S","146","0","0","262","0","0","0","","E","NaN","","","","","","","",""
"0","20201007","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12495","20201007","1","Q","4","0","0","1443","8154","0","0","","E","NaN","","","","","","","",""
"0","20201007","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12496","20201007","1","Q","4","0","0","1238","8152","0","0","","E","NaN","","","","","","","",""
"0","20201007","1","S","145","0","0","209","0","0","0","","E","NaN","","","","","","","",""
"12497","20201007","1","S","145","0","0","209","0","0","0","","E","NaN","","","","","","","",""
"0","20201008","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12498","20201008","1","Q","4","0","0","1238","8152","0","0","","E","NaN","","","","","","","",""
"0","20201008","1","S","139","0","0","1462","0","0","0","","E","NaN","","","","","","","",""
"12499","20201008","1","S","139","0","0","1462","0","0","0","","E","NaN","","","","","","","",""
"0","20201008","1","S","144","0","0","1782","0","0","0","","E","NaN","","","","","","","",""
"12500","20201008","1","Q","144","0","0","1782","8099","0","1703","","E","NaN","","","","","","","",""
"0","20201008","1","S","144","0","0","1892","0","0","0","","E","NaN","","","","","","","",""
"12501","20201008","1","Q","144","0","0","1892","8085","0","0","","E","NaN","","","","","","","",""
"0","20201008","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12502","20201008","1","Q","4","0","0","1238","8152","0","0","","E","NaN","","","","","","","",""
"0","20201008","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12503","20201008","1","Q","4","0","0","1443","8154","0","0","","E","NaN","","","","","","","",""
"0","20201008","1","S","143","0","0","1623","0","0","0","","E","NaN","","","","","","","",""
"12504","20201008","1","Q","143","0","0","1623","8077","0","0","","E","NaN","","","","","","","",""
"0","20201009","1","S","4","0","0","409","0","0","0","","E","NaN","","","","","","","",""
"12505","20201009","1","Q","4","0","0","409","8123","0","0","","E","NaN","","","","","","","",""
"0","20201009","1","S","4","0","0","1471","0","0","0","","E","NaN","","","","","","","",""
"12506","20201009","1","Q","4","0","0","1471","8151","0","0","","E","NaN","","","","","","","",""
"0","20201009","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12507","20201009","1","Q","4","0","0","1238","8152","0","0","","E","NaN","","","","","","","",""
"0","20201009","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12508","20201009","1","Q","4","0","0","1443","8154","0","0","","E","NaN","","","","","","","",""
